Audi;A3 Sportback;2.0 TDI 184 Quattro S tronic 6 Ambition Luxe ;5p.;10;41 220 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.9; 225/45 R17 91YPneu pas cher; 225/45 R17 91Yacheter des pneus; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1425;1985; 380 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.9 s;5,8;4,4;4,9;129; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;2.0 TDI 184 Quattro S tronic 6 S Line ;5p.;10;39 020 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.9; 225/40 R18 92YTarifs de Fastgom; 225/40 R18 92YJantes; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1425;1985; 380 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.9 s;5,8;4,4;4,9;129; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;2.0 TDI 184 Quattro S tronic 6 Ambition ;5p.;10;36 520 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.9; 225/45 R17 91YTarifs de Fastgom; 225/45 R17 91YTarifs de Fastgom; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1425;1985; 380 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.9 s;5,8;4,4;4,9;129; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;2.0 TDI 184 Quattro S tronic 6 Ambiente ;5p.;10;36 520 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.9; 205/55 R16 91WCommander ces pneus; 205/55 R16 91WCommander ces pneus; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1425;1985; 380 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.9 s;5,8;4,4;4,9;129; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;2.0 TDI 184 Ambition Luxe ;5p.;9;37 000 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 9 cv;184;135; 320 Nm à 1750 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.9; 225/45 R17 91YPneu pas cher; 225/45 R17 91YPneu; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1320;1880; 380 dm3 / 0 dm3; 1600 kg; 0 km/h; 0 s;0;0;0;110; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;2.0 TDI 184 S Line ;5p.;9;34 800 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 9 cv;184;135; 320 Nm à 1750 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.9; 225/40 R18 92YCommander ces pneus; 225/40 R18 92Yacheter des pneus; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1320;1880; 380 dm3 / 0 dm3; 1600 kg; 0 km/h; 0 s;0;0;0;110; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;2.0 TDI 184 Ambition ;5p.;9;32 300 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 9 cv;184;135; 320 Nm à 1750 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.9; 225/45 R17 91YComparer les pneus; 225/45 R17 91YComparer les pneus; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1320;1880; 380 dm3 / 0 dm3; 1600 kg; 0 km/h; 0 s;0;0;0;110; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;2.0 TDI 184 Ambiente ;5p.;9;32 300 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 9 cv;184;135; 320 Nm à 1750 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.9; 205/55 R16 91WComparer les pneus; 205/55 R16 91WTarif de pneu; 4,31  ; 1,79  ; 1,43 ; 2.64; 50;1320;1880; 380 dm3 / 0 dm3; 1600 kg; 0 km/h; 0 s;0;0;0;110; 5; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A1;1.4 TFSI 140 Ambition Luxe ;3p.;7;26 200 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/40 R17 HJantes; 215/40 R17 HCommander ces pneus; 3,95  ; 1,74  ; 1,42 ; 2.47; 45;1110;1560; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 7.9 s;5,8;4,1;4,7;109; 3; 4; Euro 5; 0 mois 0 km;VP;Non;Oui;Oui;Oui;Oui;Non;
Audi;A1;1.4 TFSI 140 S line ;3p.;7;25 200 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/40 R17 HTarifs de Fastgom; 215/40 R17 HCommander ces pneus; 3,95  ; 1,74  ; 1,42 ; 2.47; 45;1110;1560; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 7.9 s;5,8;4,1;4,7;109; 3; 4; Euro 5; 0 mois 0 km;VP;Oui;Oui;Non;Oui;Oui;Non;
Audi;A1;1.4 TFSI 140 Ambition ;3p.;7;23 200 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/45 R16 HPneu pas cher; 215/45 R16 Hacheter des pneus; 3,95  ; 1,74  ; 1,42 ; 2.47; 45;1110;1560; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 7.9 s;5,8;4,1;4,7;109; 3; 4; Euro 5; 0 mois 0 km;VP;Oui;Oui;Non;Oui;Oui;Non;
Audi;A1 Sportback;1.4 TFSI 140 Ambition Luxe ;5p.;7;26 900 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/40 R17 HCommander ces pneus; 215/40 R17 HJantes; 3,95  ; 1,75  ; 1,42 ; 2.47; 45;1135;1625; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 8 s;6;4,3;4,9;113; 5; 4; Euro 5; 0 mois 0 km;VP;Non;Oui;Oui;Oui;Oui;Non;
Audi;A1;1.4 TFSI 140 Ambition Luxe ;3p.;7;26 200 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/40 R17 HCommander ces pneus; 215/40 R17 HComparer les pneus; 3,95  ; 1,74  ; 1,42 ; 2.47; 45;1110;1560; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 7.9 s;5,8;4,1;4,7;109; 3; 4; Euro 5; 0 mois 0 km;VP;Non;Oui;Oui;Oui;Oui;Non;
Audi;A1;1.4 TFSI 140 S line ;3p.;7;25 200 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/40 R17 HTarifs de Fastgom; 215/40 R17 HPneu; 3,95  ; 1,74  ; 1,42 ; 2.47; 45;1110;1560; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 7.9 s;5,8;4,1;4,7;109; 3; 4; Euro 5; 0 mois 0 km;VP;Oui;Oui;Non;Oui;Oui;Non;
Audi;A1;1.4 TFSI 140 Ambition ;3p.;7;23 200 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/45 R16 HComparer les pneus; 215/45 R16 HComparer les pneus; 3,95  ; 1,74  ; 1,42 ; 2.47; 45;1110;1560; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 7.9 s;5,8;4,1;4,7;109; 3; 4; Euro 5; 0 mois 0 km;VP;Oui;Oui;Non;Oui;Oui;Non;
Audi;A1 Sportback;1.4 TFSI 140 Ambition Luxe ;5p.;7;26 900 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.6; 215/40 R17 HPneu; 215/40 R17 Hacheter des pneus; 3,95  ; 1,75  ; 1,42 ; 2.47; 45;1135;1625; 270 dm3 / 920 dm3; 1200 kg; 212 km/h; 8 s;6;4,3;4,9;113; 5; 4; Euro 5; 0 mois 0 km;VP;Non;Oui;Oui;Oui;Oui;Non;
